requestId,timestamp,duration,billedDuration
b0afa1f9-489c-4247-9435-5af2e182b30e,2019-05-07 01:17:06.102,938.76,1000
932bc91a-8a3d-4053-863e-8a90eb1e0088,2019-05-07 01:17:07.664,420.33,500
901ad452-70e2-4aca-b312-518338534547,2019-05-07 01:17:09.762,999.14,1000
d10d448f-102b-483f-a651-20d484b4944d,2019-05-07 01:17:14.304,3467.96,3500
11bee245-82af-4489-a57d-33b2ceb06514,2019-05-07 01:17:16.324,927.72,1000
3c881bb7-37d1-41ea-be56-a1a8ff542ea4,2019-05-07 01:17:17.662,234.03,300
a44ff236-f98d-4302-968f-6e91f5420c35,2019-05-07 01:17:19.222,470.66,500
f58f701d-6850-468b-be24-4039cfeeb10e,2019-05-07 01:17:21.422,1112.07,1200
6eb7b709-53c9-48a2-a01b-a0157aafbc6b,2019-05-07 01:17:25.144,2637.62,2700
25ff1c95-4e32-4222-a5d0-c8e286596529,2019-05-07 01:17:27.344,1095.45,1100
2af7fe27-87c4-4bd0-b931-9c42f430aacb,2019-05-07 01:17:28.963,514.43,600
2898e186-8907-46d1-97af-e34823a0c7cd,2019-05-07 01:17:30.942,869.76,900
848c4909-f111-445e-a576-da554bb8b18c,2019-05-07 01:17:33.323,1290.62,1300
e0fda52c-4fde-46ff-ab1a-063785d0083d,2019-05-07 01:17:34.490,78.74,100
51b0f7b3-1c20-424d-b8ae-10a6e6249341,2019-05-07 01:17:37.325,1749.97,1800
06cbb195-6a79-41cd-9c11-a052c2f3b8cd,2019-05-07 01:17:43.045,4605.7,4700
8fc966dc-498f-47ba-9bd2-819e4507019e,2019-05-07 01:17:44.304,160.86,200
b5d76716-b939-4f71-8f8c-2918bd37fd50,2019-05-07 01:17:46.663,1270.66,1300
c46e396f-b933-4454-9a0b-8ba6a838df77,2019-05-07 01:17:48.103,342.86,400
18da13de-7fc6-4754-bcce-28ede0532e7f,2019-05-07 01:17:49.502,296.92,300
a67ad5f2-3a3d-40a7-8e8f-a8afd3b485ab,2019-05-07 01:17:51.825,1244.17,1300
83b88de1-4f71-4854-bd03-55011fe16c43,2019-05-07 01:17:53.785,864.33,900
b56a9a9b-0d94-47d9-a96f-7fb936945de3,2019-05-07 01:17:55.344,395.28,400
9acac808-f232-4733-adc8-aec31c96772e,2019-05-07 01:17:56.702,256.8,300
865008c9-095e-46df-b54e-9b28ecc3be65,2019-05-07 01:17:58.024,240.85,300
7bad0fb3-984d-40b8-9255-6dc62af4dba8,2019-05-07 01:18:00.744,1609.19,1700
8926afca-6e92-4986-a072-d994da8c8025,2019-05-07 01:18:01.984,137.91,200
aaeed8ea-060b-4f1c-a476-5608f264e622,2019-05-07 01:18:03.542,444,500
236db714-2ee8-4373-9547-b21c32bbb1ed,2019-05-07 01:18:04.786,171.08,200
820e24fd-7942-4def-9169-2ba5e31966dd,2019-05-07 01:18:06.647,758.11,800
d6ee3951-7c8b-48e7-918d-05a028e00ef0,2019-05-07 01:18:07.962,141.53,200
e454ca5d-9557-432a-8060-6b341cb463dd,2019-05-07 01:18:09.524,499.2,500
b3cb3b7c-aa93-439d-9230-0f79744600bf,2019-05-07 01:18:11.322,693.17,700
ed8da84a-9741-4218-96c9-91911437693f,2019-05-07 01:18:12.844,449.64,500
d418b545-7f84-41a6-90ce-b86a84527e8e,2019-05-07 01:18:15.304,1350.52,1400
5252f7f1-68d0-46f7-bdbf-9efbbbbbdb3a,2019-05-07 01:18:17.024,643.84,700
8c0ab081-9005-4943-899f-319286f39f1e,2019-05-07 01:18:18.622,504.99,600
ad1fad16-d12f-451e-b6c7-604b3a42769b,2019-05-07 01:18:20.342,633.33,700
2b702af6-1115-4012-8849-ac0f69fe5f2f,2019-05-07 01:18:21.763,346.36,400
a3e646f0-127f-402b-8fce-d2c3d3d7ed65,2019-05-07 01:18:22.902,40.18,100
e9024f73-2c71-446e-a31e-9c05d21722d5,2019-05-07 01:18:24.262,286.07,300
f6743571-49c0-4256-a903-bdf7c1dd0b23,2019-05-07 01:18:25.522,189.73,200
1a9dd689-5349-482f-aa37-23449f0d8490,2019-05-07 01:18:26.762,139.63,200
bd0846d8-5cd7-4c5a-a4e1-d402252039de,2019-05-07 01:18:28.264,408.06,500
55896868-497f-4ac2-ba6b-25af7a776871,2019-05-07 01:18:29.742,353.65,400
c6fa30cd-d755-4cc2-aac0-48afcec66da7,2019-05-07 01:18:31.062,257.01,300
0d8c4fe7-0479-46e4-9487-fd422dcd1cc2,2019-05-07 01:18:33.943,1798.58,1800
f1d00dc4-b454-42fa-91d1-5c4d489fb9a7,2019-05-07 01:18:35.864,844.67,900
cf21743e-1529-4ef4-8d3a-aa2663f0a305,2019-05-07 01:18:37.024,72.3,100
cfbc7dd6-5262-45e9-9bbe-ecdf49193f50,2019-05-07 01:18:38.403,298.01,300
725fb386-adc7-4b2c-8076-b6772c21833e,2019-05-07 01:18:41.042,1538.9,1600
8d157e00-defb-4a14-92cb-fc65fe35c101,2019-05-07 01:18:42.402,256.14,300
77feeb15-74f4-497c-aa43-17cb1a111691,2019-05-07 01:18:45.044,1582.18,1600
45399a1e-4d48-4f17-a840-331f820ec302,2019-05-07 01:18:47.962,1816.19,1900
03108f83-4163-4cda-8793-1650e9796874,2019-05-07 01:18:49.125,99.38,100
8e834530-d507-4e27-b52d-75c3256f58e0,2019-05-07 01:18:50.442,220.08,300
3f1d885c-8c5e-4e42-b6a5-f91110cb3544,2019-05-07 01:18:52.885,1373.76,1400
1bffded6-b748-40ed-978c-d6863d66ff8e,2019-05-07 01:18:54.482,512.31,600
6e93db39-498f-4ccf-90a0-f0880c08c9bf,2019-05-07 01:18:56.064,500.42,600
e1b42b9d-0824-44c8-959d-1a6ebab84cd4,2019-05-07 01:18:58.523,1354.37,1400
cc1e5d6c-a80b-4fce-a105-9f70c60a2542,2019-05-07 01:19:00.204,595.62,600
811acda4-2aad-46fc-bf4d-51d8105e7ad9,2019-05-07 01:19:03.162,1859.89,1900
18947196-05d4-4fef-8c65-2dcf2171f3a6,2019-05-07 01:19:05.203,975.95,1000
9e0d9864-99d6-4b0d-b247-36246b8814ed,2019-05-07 01:19:07.283,1000.21,1100
14ea71db-fd0c-4919-8247-e3da78df1ff2,2019-05-07 01:19:10.023,1605.61,1700
0e35dee7-f947-4071-9577-818cb03c55dc,2019-05-07 01:19:11.742,609.32,700
e7cb6aa1-fc74-44e6-ac33-42e88456a49e,2019-05-07 01:19:14.484,1675.24,1700
ef13ae68-d01b-4a61-97e4-a250e0e627a1,2019-05-07 01:19:15.711,99.21,100
106c445d-1a76-465d-bb2c-39c03d4711d6,2019-05-07 01:19:18.144,1341.49,1400
bcd00c8b-9b67-4000-ae42-71e5dad5965c,2019-05-07 01:19:19.822,471.16,500
d41fdcc3-3df2-4bd5-bd8c-052ea7993be1,2019-05-07 01:19:22.662,1758.31,1800
dea761d8-ca9f-41a9-968e-992063a458f7,2019-05-07 01:19:24.629,904.37,1000
ce6e026f-f677-4d1d-9fce-1228763b9845,2019-05-07 01:19:26.342,591.28,600
07109a21-f24b-496a-aac1-180fc9a533e7,2019-05-07 01:19:28.342,917.59,1000
ae0f0708-7f9c-4c09-a41f-57ca1a5dc12e,2019-05-07 01:19:29.542,111.59,200
e6e021fa-5be5-4aae-ae2c-f5b3c99d3c55,2019-05-07 01:19:31.362,729.16,800
4c093437-254c-474c-ab79-30a0218f4695,2019-05-07 01:19:33.282,823.62,900
cabeb554-bd54-4680-a90f-2ccb1cc63aaf,2019-05-07 01:19:35.642,1278.37,1300
29a38a82-5fab-42ae-ad34-9ae0d034fab3,2019-05-07 01:19:36.902,172.95,200
cb344b0e-2b98-476a-81b4-1293c1811060,2019-05-07 01:19:38.482,496.11,500
ae9b96e9-c245-4fa0-add2-26d1c0c60790,2019-05-07 01:19:41.042,1472.81,1500
8ed72a9c-14e4-44aa-b804-7ff969eb4afb,2019-05-07 01:19:42.943,831.53,900
97a9d1f7-8dd0-4e8c-b55d-f8c6beaa0a01,2019-05-07 01:19:44.982,923.45,1000
a9dd76be-4907-4513-bd3f-6a0f891bc80e,2019-05-07 01:19:47.645,1578.99,1600
98575741-fe96-4420-9f36-7c239bf0396a,2019-05-07 01:19:50.342,1554.58,1600
61050010-186b-4f24-843b-d99f1af46d83,2019-05-07 01:19:52.782,1347.43,1400
6998ffb1-febb-47b9-87e3-238d8a3c21e0,2019-05-07 01:19:54.002,103.08,200
0170f09f-6ea5-4f4c-a86f-a325b5563d9d,2019-05-07 01:19:55.204,109.88,200
44134a9b-f55c-47e1-aa0f-88838c590b11,2019-05-07 01:19:57.204,916.64,1000
dc8ba4c9-be71-4195-9a7b-844bd7528893,2019-05-07 01:19:58.822,514.59,600
966ff1bb-bfb1-4703-bd15-2a9fcdfccc09,2019-05-07 01:20:01.522,1604.24,1700
aa232544-cc3e-45cb-b1e9-51d7d64326a1,2019-05-07 01:20:02.725,129.78,200
32f4630f-22b8-4846-9e9f-9162ddc9693d,2019-05-07 01:20:05.543,1725.23,1800
925113a6-29f1-416e-87c8-4e878995e21a,2019-05-07 01:20:07.225,497.95,500
f0053ed2-f23e-4c0e-aa8d-5627f59830a4,2019-05-07 01:20:08.424,96.32,100
b935e54f-4b72-4d51-a189-cc85d4270b38,2019-05-07 01:20:09.683,103.65,200
bf0532c4-00ea-4e35-8697-f99a6650c120,2019-05-07 01:20:11.084,324.32,400
1c95922f-88a7-46ab-86a6-12750215b317,2019-05-07 01:20:13.523,1358.75,1400
d6dd9487-9844-4358-af00-805470c1eb86,2019-05-07 01:20:15.323,705.5,800
02d0270d-40c1-4e13-a56e-434b4e883a8e,2019-05-07 01:20:16.866,444.86,500
d79fc613-9cef-4ec6-a73c-86e06bac2885,2019-05-07 01:20:19.183,1217.23,1300
194fbb78-3c1c-4147-9402-9c551b6d1e2d,2019-05-07 01:20:21.802,1517.05,1600
a3e19eee-000c-4d4b-a8fa-2b21f8b0ada4,2019-05-07 01:20:23.263,395.42,400
28c55773-544e-4fc2-89a9-e07954f89b9e,2019-05-07 01:20:24.904,559.79,600
77fd11ad-4d9b-4630-a5ca-18699b518f46,2019-05-07 01:20:26.623,629.85,700
215bd603-47d4-40dd-a429-7f5eedecddae,2019-05-07 01:20:29.002,1249.23,1300
18612182-2bfe-43a1-a85e-4a643eeeec23,2019-05-07 01:20:30.463,389.26,400
303331e8-7203-4f1f-9699-c66e9d421eb9,2019-05-07 01:20:32.365,817.28,900
6097011a-ae4b-434a-af9c-ec2785d43207,2019-05-07 01:20:34.463,1013.48,1100
3192dfc5-bd19-4d4b-b73b-a0547ba41dd0,2019-05-07 01:20:35.626,81.94,100
c426cd71-ae7b-4840-bf03-c19cd16ff432,2019-05-07 01:20:36.786,64.34,100
2ff3d043-a7b5-4004-9a9b-92c54269b2ad,2019-05-07 01:20:38.985,1116.43,1200
b5524393-4d0d-461d-a94e-b69f8a3b6254,2019-05-07 01:20:41.082,1002.72,1100
