requestId,timestamp,duration,billedDuration
e98f8dcf-7543-4bc7-be4e-501ab84144e3,2019-05-10 03:35:05.763,260.73,300
a1b67232-81f1-4d92-9139-ea33b13f8b3c,2019-05-10 03:35:07.928,1069.66,1100
936995d6-e87a-4064-b2d7-2fb7d8319f66,2019-05-10 03:35:09.363,344.28,400
c07cc3a7-94ce-4fcd-90c7-b44aebf019df,2019-05-10 03:35:10.661,199.27,200
05d2c6be-7848-4c73-abbf-d08cef31efb2,2019-05-10 03:35:12.720,934.51,1000
51e898f7-f45d-4e8e-9293-26a6650bf6a4,2019-05-10 03:35:13.862,53.12,100
1fd3b966-82eb-411d-b52f-e88960155fd2,2019-05-10 03:35:15.423,458.9,500
749b1d77-162e-4ee6-b704-1c463def206c,2019-05-10 03:35:17.300,760.12,800
efbe1f10-960d-4f30-ac86-54b55d5e3a4b,2019-05-10 03:35:19.244,861.47,900
5fcee9f0-fca1-43c5-8668-2def33e07283,2019-05-10 03:35:21.500,1150.82,1200
6ad770a0-21dc-472f-ae95-ecaf21205b8f,2019-05-10 03:35:23.623,1032.38,1100
ef36a06a-4e44-4c94-a9f8-d89d99f11803,2019-05-10 03:35:25.021,304.74,400
4d94fa72-f27c-4163-9280-2ca1aec5649c,2019-05-10 03:35:27.141,1031.67,1100
96c60401-4227-4c47-900f-d0d6909d111e,2019-05-10 03:35:29.083,792.5,800
58bb9360-6005-4ca9-b96b-95c7468fa6bd,2019-05-10 03:35:31.204,1019.01,1100
3229d44f-199b-4b34-8f07-b6130b90fd66,2019-05-10 03:35:32.363,62.61,100
5744b6cf-f8cc-49a7-ac45-6c761e7d1fb3,2019-05-10 03:35:34.201,710.51,800
3f223c7e-db00-4377-9476-c5814fa875a3,2019-05-10 03:35:36.544,1234.96,1300
0dc88d7e-ff98-451b-b4b7-5368409febd6,2019-05-10 03:35:37.842,194.64,200
76fd400a-bd56-430f-9e28-1256a061e6d4,2019-05-10 03:35:39.122,171.28,200
e0b5b0bf-1ca0-4140-b40b-601ed54fb09e,2019-05-10 03:35:40.300,45.65,100
9b9dbc40-ffc2-483c-8790-def9f2556c90,2019-05-10 03:35:41.820,431.74,500
4540a0e7-ec16-4ca1-879e-5528b99c8582,2019-05-10 03:35:44.561,1640.14,1700
b4f251b6-fb6c-4453-9876-6ae2d19d6810,2019-05-10 03:35:45.780,67.38,100
6cd18dd4-1555-4243-ac95-6924ce2c8587,2019-05-10 03:35:47.103,249.68,300
ee08ecdf-9b91-42d4-b4ff-c6eadd83e9bd,2019-05-10 03:35:48.483,267.82,300
77f79b47-3b8e-43b2-9850-0429531df882,2019-05-10 03:35:49.660,77.63,100
54383ff9-e80d-4b42-a4ce-7e930adc888a,2019-05-10 03:35:50.803,71.46,100
9b8da7e3-4a20-4415-8e0f-e91139699e9d,2019-05-10 03:35:53.666,1430.88,1500
7603eb5c-edb4-4075-968a-d389725fd312,2019-05-10 03:35:55.321,568.49,600
59f035ce-b0bf-4299-bf39-4dbfdf0b596c,2019-05-10 03:35:56.662,235.37,300
679a0bfd-04a5-4cfa-bee8-6baf1449610d,2019-05-10 03:35:57.883,135.81,200
1598c38b-91d4-4eb3-b6bd-ec11843dca15,2019-05-10 03:36:00.400,1394.57,1400
a2ad12d8-e30d-458d-86ba-5259935a7cfc,2019-05-10 03:36:01.541,39.45,100
9575b1b4-4a8a-4920-afef-26cc882cb564,2019-05-10 03:36:02.864,221.34,300
e81fff63-a681-4518-a42d-e37a9894091f,2019-05-10 03:36:05.280,1315.51,1400
e7918380-3dac-448e-aebe-338a0f4556d5,2019-05-10 03:36:06.740,379.45,400
6e8e3601-4b7b-40c3-98d9-735998627b6d,2019-05-10 03:36:09.224,1405.39,1500
daece3e4-69ab-46aa-a3a5-cb9b6e8e81e3,2019-05-10 03:36:10.605,271.81,300
ed133441-645d-431b-9f47-fdbc3c27029e,2019-05-10 03:36:12.063,367.94,400
e1c4ef52-05a2-40f6-baff-cca4503e01a6,2019-05-10 03:36:13.262,99.4,100
d1982560-7d5d-4fd1-8677-ef04526ed945,2019-05-10 03:36:14.422,65.2,100
c657fc58-6ef6-473a-856e-7990ca094892,2019-05-10 03:36:15.603,91.61,100
7d45893e-25fa-49f8-9e75-65568120c97c,2019-05-10 03:36:16.925,120.43,200
0d16c950-19db-4b16-9318-b74f2a890cbc,2019-05-10 03:36:18.342,305.82,400
c2cfd905-033e-49f1-ab65-7be8a39a95a6,2019-05-10 03:36:19.563,109.57,200
72b89a6d-0873-4aaa-a13b-6c479f357e2f,2019-05-10 03:36:22.002,1344.93,1400
d89cce64-1984-4f74-b819-5ac0c296b0ea,2019-05-10 03:36:23.304,210.39,300
95a989f9-07a3-4ef4-b849-478fa62fadb7,2019-05-10 03:36:25.363,948.65,1000
24777ef7-efcb-412b-8662-828e9375ecb9,2019-05-10 03:36:27.641,1160.06,1200
75715e6b-2aab-46bf-a909-6d5d4f368d03,2019-05-10 03:36:29.522,799.89,800
691d3341-2af5-46f9-b897-c11c18390a90,2019-05-10 03:36:30.701,68.28,100
e7ae0602-8a50-4fe3-b254-9c2eebfc16eb,2019-05-10 03:36:32.664,878.94,900
008f5431-ce98-40cf-a94c-e9e60eae8205,2019-05-10 03:36:34.502,708.25,800
0b32d547-17e0-4c14-ab0c-931fb5ef3fd3,2019-05-10 03:36:36.222,625.89,700
b8e9ea53-0860-4fbc-9a65-78293dead1d2,2019-05-10 03:36:37.420,86.88,100
dfb51aca-2942-4db1-81a7-25f8a27c8f40,2019-05-10 03:36:38.560,41.86,100
e48be8b6-9c0b-471c-8931-1cec0b3071b2,2019-05-10 03:36:40.081,445.25,500
e698138a-76ac-401f-96fa-d8a8567a6918,2019-05-10 03:36:42.440,1234.22,1300
be0b7c2e-b280-45db-8a10-92d94b038d4d,2019-05-10 03:36:43.581,44.8,100
69b6dd37-6252-4f3b-a2ee-2fbde2b52d57,2019-05-10 03:36:44.921,233.86,300
892951e4-c80f-42c6-9f8c-79bea29c395e,2019-05-10 03:36:46.800,780.3,800
03dcc723-1237-46c7-b37a-14feaecf9c77,2019-05-10 03:36:49.182,1311.59,1400
ac0620c6-ef43-46f7-97bc-4209538750c5,2019-05-10 03:36:50.463,195.87,200
1844c2e1-c7f2-46b0-9b68-8ae9ea0463f1,2019-05-10 03:36:51.660,98.92,100
57f25fa6-e87c-4dd2-b262-6e2e89b82381,2019-05-10 03:36:53.740,972.82,1000
7b6eb0f7-1c2e-46f2-94cf-16573e9094c6,2019-05-10 03:36:56.003,1197.04,1200
8ebadf1a-1242-4203-802b-ba6bb1eba071,2019-05-10 03:36:57.982,865,900
1f9fa787-1031-4fb3-aeff-b2c8524c9c43,2019-05-10 03:36:59.443,342.35,400
fe08da91-f5fd-4f4a-8db8-82e8b6efdfc5,2019-05-10 03:37:00.720,180.08,200
8d4c3350-2a60-40e5-b6b0-7232a60143e1,2019-05-10 03:37:02.240,431.15,500
8828ef4e-3e38-4857-9e8c-bd5f43ec1cb5,2019-05-10 03:37:04.485,1177.34,1200
23d8dc79-eaf6-4bde-9c0b-fe6cb6a9cadb,2019-05-10 03:37:06.443,855.1,900
a504b575-6bd3-449a-a9a1-ebe6bc90fd9c,2019-05-10 03:37:08.488,961.26,1000
505f4fbc-c93b-47b4-8a5f-af5d250d987f,2019-05-10 03:37:11.020,1424.94,1500
79377840-f621-4802-8ede-1b6c8defe11d,2019-05-10 03:37:12.200,85.25,100
19c80fe0-3082-48dc-babc-8ab253218d6e,2019-05-10 03:37:13.420,133.97,200
fe64f6fb-19d8-4469-8971-d5ee920b907f,2019-05-10 03:37:15.984,1495.36,1500
7f4ed7a4-e583-4005-a927-92848637f602,2019-05-10 03:37:17.880,784.39,800
775b5966-f719-4dc4-9175-5eea6200203e,2019-05-10 03:37:19.004,61.13,100
7c73bf2f-0153-44f3-9ba9-8ff05d01e2fc,2019-05-10 03:37:20.720,614.69,700
c7c02678-4a43-47fb-8c3f-456a61b9a7a7,2019-05-10 03:37:21.883,97.21,100
52dcc13b-bbef-4c95-9a76-6d674a90dc72,2019-05-10 03:37:23.341,370.42,400
cf9ce34a-fccf-407f-8594-c74666f6ab79,2019-05-10 03:37:25.340,887.77,900
20b7c0e3-7eec-4158-b0ca-bc11848e8296,2019-05-10 03:37:26.502,85.21,100
690ad23f-ecc8-41a6-9937-b8e3bf61bb8f,2019-05-10 03:37:27.923,334.94,400
e8fac53e-ac22-4924-98da-62e7d550c3fe,2019-05-10 03:37:30.060,1033.92,1100
99985cfb-8973-48c3-b9aa-524d464648d1,2019-05-10 03:37:31.241,119.76,200
1e639006-7cad-4c5d-b95d-0816a1f64327,2019-05-10 03:37:32.422,98.16,100
2a569043-d36f-4ec0-becb-7454912e6b7a,2019-05-10 03:37:34.000,480.02,500
4696b5ec-be19-4752-819d-88034ba60a1f,2019-05-10 03:37:35.860,761.44,800
a0c5564e-809b-4310-bf58-f422372cd2b2,2019-05-10 03:37:37.620,679.31,700
9c3db453-545c-4286-8811-0f656ec9ce0d,2019-05-10 03:37:38.780,72.12,100
be15d899-d9f7-4bf3-a680-17db02d6184f,2019-05-10 03:37:40.640,752.8,800
859057f4-c25c-4949-a065-576910a2442f,2019-05-10 03:37:42.522,809.36,900
e6e3608c-c440-4c21-880b-e367fc56e232,2019-05-10 03:37:44.961,1351.74,1400
ad9eda16-fc82-42ac-a4a1-458a36fe6900,2019-05-10 03:37:47.040,985.41,1000
0a6c78e5-d788-45bb-ba12-b3be937a2e3b,2019-05-10 03:37:48.201,74.9,100
e046ef6d-e6cc-4e66-940f-2d410b8b2f21,2019-05-10 03:37:49.663,356.25,400
3ffc7a44-26e2-49bc-8a54-c02ca1c5fd24,2019-05-10 03:37:51.525,780.25,800
f320a970-47dc-413c-a0fa-390005b26aa4,2019-05-10 03:37:53.980,1352.78,1400
9312d95e-2d2d-4664-a132-d9a6a06c809e,2019-05-10 03:37:55.100,45.63,100
c02bbebf-85f6-4b2f-a30e-b7a87b2af2ed,2019-05-10 03:37:56.240,46.89,100
3fb3b499-8f96-4599-ac01-70c768d8d9a2,2019-05-10 03:37:57.980,657.34,700
17aaa03d-e794-4633-8b4d-9fa904f17f00,2019-05-10 03:37:59.663,602.97,700
f708d146-8a61-4676-a397-152b2d25b605,2019-05-10 03:38:01.984,1235.76,1300
2699b87c-bf00-4bbf-a9d3-faa2be51d56b,2019-05-10 03:38:03.900,822.74,900
4eab50fe-c7c4-4af7-8d12-c7cb4c92a395,2019-05-10 03:38:05.022,51.98,100
4bd733fe-faf0-42c7-8865-256093ade79e,2019-05-10 03:38:06.441,341.8,400
cfa4e9ce-4c0c-4cc9-93aa-58b840af3d5e,2019-05-10 03:38:07.680,138.03,200
9be1f35e-dba2-4030-ace6-f07e41ba625f,2019-05-10 03:38:08.960,201.31,300
c36e0dff-bd14-4e29-9740-5e673b47eccf,2019-05-10 03:38:11.160,1087.14,1100
866c39d6-f718-43c1-aa4b-6a6d25db2ce6,2019-05-10 03:38:12.560,243.35,300
862e702a-9002-4305-b032-bc70afad0e0e,2019-05-10 03:38:14.300,636.75,700
43f7f181-27fe-435a-ac1d-e5f021f2c62f,2019-05-10 03:38:15.441,71.89,100
767da96e-d38d-4f2f-b120-5803eb770422,2019-05-10 03:38:17.961,1432.18,1500
ea6d8eb0-9513-4618-af12-3cfcbe165e5c,2019-05-10 03:38:19.221,159.28,200
3bfa44a2-17b6-4487-8512-f009c113ca34,2019-05-10 03:38:20.524,190.51,200
d3d5f4ad-bf98-424a-8fa2-4d252c88995f,2019-05-10 03:38:22.841,1226.46,1300
ecdf09cb-23e7-4584-aead-44e01f5ee462,2019-05-10 03:38:24.842,903.79,1000
d854cf05-1091-4532-9286-a35dafd25c15,2019-05-10 03:38:26.583,621.6,700
d3f271c4-2ea7-49c0-8f81-53175e31bb83,2019-05-10 03:38:28.042,360.4,400
ec158c2e-80d3-4a2a-b373-5cfba868cb6e,2019-05-10 03:38:29.202,53.23,100
8c4d0b78-f34e-46aa-8ba4-cbd61d6104e5,2019-05-10 03:38:31.022,732.27,800
3b1ac6a5-c67a-4f83-8f93-88cf0358f57b,2019-05-10 03:38:32.301,190.39,200
fe445a4a-455e-4bb7-aeed-9e42239c2f47,2019-05-10 03:38:34.021,612.47,700
40573221-5415-4960-927e-d4f05d0455bb,2019-05-10 03:38:35.900,789.36,800
cd5e9575-6616-4e34-8c4d-4584deb1f253,2019-05-10 03:38:37.921,931.15,1000
433c3ae3-114e-49c8-8f00-e5b755ccb404,2019-05-10 03:38:39.702,703.75,800
8c90cfd7-70c2-4461-9c5a-aab9628f7273,2019-05-10 03:38:41.020,219.71,300
2fba4f11-0dd8-4891-9671-0e2b3f0e3cea,2019-05-10 03:38:42.164,56.98,100
d89e16fe-fbb4-4a7e-9fce-b9ef864c0561,2019-05-10 03:38:44.380,1118.06,1200
a338c69c-e9f8-48c5-a24b-ae96ae0e85a7,2019-05-10 03:38:46.000,526.54,600
cce75420-596e-4936-aace-821c3f5f696b,2019-05-10 03:38:48.462,1389.86,1400
ea6ca4fc-ddc3-4f61-a6ec-76cd98ada985,2019-05-10 03:38:50.342,788.54,800
9fd1cde6-6074-4057-b770-177cfb6d39ad,2019-05-10 03:38:51.723,289.44,300
bafadc7b-b103-4205-bce6-4e67f97c6a42,2019-05-10 03:38:53.262,179.25,200
59301c99-874b-4d3c-acab-d59dada7483e,2019-05-10 03:38:55.222,856.82,900
609ade26-dd07-40c0-801e-be2980a9bb17,2019-05-10 03:38:57.622,1305.77,1400
cc9ce427-4ae5-4a29-bf78-fc1837064862,2019-05-10 03:39:00.362,1581.98,1600
b45b53f9-0dd6-47d3-b817-c13edfdcc8fd,2019-05-10 03:39:02.220,726.64,800
c5ec08cc-d457-4eef-89f1-7926cc43443d,2019-05-10 03:39:03.563,265.36,300
f47e7f1e-9ca1-4c84-911e-abcb4a80c1f0,2019-05-10 03:39:05.403,726.6,800
a582ff1d-4120-472b-be9e-57aba21de056,2019-05-10 03:39:06.940,424.3,500
79429eb9-6f77-4dc0-9f3b-e9575c423e9e,2019-05-10 03:39:08.882,860.52,900
68ec0258-ac4f-4823-ab2a-1ff26aaee717,2019-05-10 03:39:10.123,146.25,200
78604832-8f57-4dc3-ad6c-44049599953d,2019-05-10 03:39:11.520,203.25,300
903b4188-8926-4871-8cb7-4c602f585804,2019-05-10 03:39:12.942,337.49,400
ffcd9f9d-8090-412e-b1f6-5f0367a143a6,2019-05-10 03:39:15.442,1386.77,1400
fc32160f-4683-4674-a192-89c8aeb0440a,2019-05-10 03:39:17.420,867.6,900
4e02d8fc-fcc0-44de-bbee-0e45f9314ba3,2019-05-10 03:39:18.540,40.73,100
13ee544a-0702-4931-93d8-50d53749bb16,2019-05-10 03:39:19.880,239.27,300
a5f00f9c-4015-478e-b52b-7f39922fd5d7,2019-05-10 03:39:21.721,766.71,800
0ef28ee7-f59c-47a6-afb1-7ace7f8d2d4c,2019-05-10 03:39:22.924,107.18,200
f7b64e16-4332-4db0-a7ae-a39c18977c67,2019-05-10 03:39:24.061,44.83,100
a9ba647a-17c0-459e-8fc2-1274ab1a971f,2019-05-10 03:39:25.204,52.95,100
073aa494-8054-4f6a-9dc7-a2df65b14e3f,2019-05-10 03:39:27.361,1039.75,1100
59f300a5-1c30-47ef-913e-c01ebef11370,2019-05-10 03:39:28.940,466.72,500
7daf71d6-4857-4c5c-8b04-14fa0160c7bf,2019-05-10 03:39:30.520,497.35,500
5dec5ae1-cc47-42e4-ae3c-a8af86c7ced1,2019-05-10 03:39:31.780,185,200
cb868887-e55b-4922-ae6a-505d39ee392c,2019-05-10 03:39:33.487,630.9,700
56e0b997-b586-4461-99e6-b3d82ca48049,2019-05-10 03:39:35.283,707.53,800
62813544-3a16-4029-a88f-e3ac5f9aab84,2019-05-10 03:39:36.720,327.09,400
fa6fe93c-95db-4458-898a-4a6a2f2f8f05,2019-05-10 03:39:38.000,169.31,200
aa9a39d7-fdf4-4c62-9d8a-7d788334abd3,2019-05-10 03:39:40.304,1211.29,1300
5777549b-1e29-4422-898f-d5b28d466877,2019-05-10 03:39:42.740,1311.61,1400
571b19dc-7cf3-4c77-9fed-3ee5d5e26379,2019-05-10 03:39:44.421,613.65,700
a8eb1747-bb9e-41c8-99bd-31c9b38d52f4,2019-05-10 03:39:45.564,50.55,100
2fdee32d-b0bb-44af-9495-b34ea0f4ee30,2019-05-10 03:39:47.364,717.04,800
288737b1-86a6-4f57-b163-4c63cada8647,2019-05-10 03:39:49.644,1165.25,1200
29499568-b8ec-434f-87e6-9d9a515cad50,2019-05-10 03:39:51.541,799.87,800
b7f122b4-3fff-4166-bb87-3ad2450cbaf6,2019-05-10 03:39:53.020,375.83,400
a536ae0d-070b-4392-b77c-59f7c0b9fb6e,2019-05-10 03:39:55.004,884.58,900
dbfa5e6d-05d2-4bc0-8280-4916af764cc2,2019-05-10 03:39:56.146,52.09,100
d857e9b5-97df-4855-9b25-a159610f9ec9,2019-05-10 03:39:58.564,1328.82,1400
4b1d26fd-9f19-4530-9db6-54e939878080,2019-05-10 03:40:00.027,345.34,400
6e9fdad0-d012-44d3-9dbe-13fd179cb098,2019-05-10 03:40:02.203,1089.23,1100
aec9dc9f-54f3-4c3d-a105-414c34f5718e,2019-05-10 03:40:04.282,994.16,1000
9f866cbc-e2e8-442e-be1a-fa6c18f0f92c,2019-05-10 03:40:05.661,282.35,300
82ee8d41-036a-4a59-bd3b-4723f763e52c,2019-05-10 03:40:07.221,458.46,500
c20101ca-0f9b-45f6-8965-deef3421becc,2019-05-10 03:40:08.623,310.99,400
026602cf-bbde-4a77-9f3e-c910f3112841,2019-05-10 03:40:09.824,107.08,200
09bfcec2-349e-4fae-8fb7-c08fa39102b0,2019-05-10 03:40:11.004,90.75,100
579b7f30-365b-4783-ae96-741f24e06680,2019-05-10 03:40:12.302,201.7,300
7275a756-d6e0-4102-a1c1-06f461bab0d7,2019-05-10 03:40:14.223,812.41,900
6f7f24d7-af59-4b81-a7b1-e45ced21749f,2019-05-10 03:40:16.665,1360.33,1400
e7b5baa6-1797-4735-a42d-8d117c2f5516,2019-05-10 03:40:17.861,110.92,200
34199b6f-11ab-4d15-b217-5065ea7b1520,2019-05-10 03:40:19.020,41.14,100
7d54a34e-ed9b-4af4-9c73-15ee854d4d1c,2019-05-10 03:40:20.360,257.42,300
2cf95d5f-6a9d-4480-8e58-8bb2bb275eb9,2019-05-10 03:40:21.600,153.04,200
c90d482b-a09a-477d-a478-3a8e93d31ed8,2019-05-10 03:40:23.023,353.64,400
e1139d20-ef54-4e9d-9071-de7780149d68,2019-05-10 03:40:24.302,184.17,200
cbf8fddc-824c-4681-82bd-730930683e53,2019-05-10 03:40:25.442,48.23,100
b4bcd7e1-ccb6-4745-8d1b-64ff3ee38c0f,2019-05-10 03:40:27.644,1121.2,1200
ba7610c0-4fa7-4950-bcd6-e794d303b9f4,2019-05-10 03:40:30.203,1469.84,1500
e71415aa-a9e9-4a31-bae4-cfbf3854259f,2019-05-10 03:40:31.984,696.92,700
9b5e653f-479a-4b15-b724-1f87af8bfcc3,2019-05-10 03:40:33.202,121.4,200
c832cc3a-8de2-45be-8aaf-eca9390fab11,2019-05-10 03:40:35.148,848.66,900
63b054ed-1bd4-4a1e-9e5a-92c07b08835c,2019-05-10 03:40:36.301,74.62,100
b36cf03d-71ba-4385-84cc-ce562a0ce0c7,2019-05-10 03:40:37.644,249.96,300
1afef9b7-fba9-43be-a827-fb672291eb2b,2019-05-10 03:40:39.063,335.23,400
cab2ced6-2ad1-4b93-87f6-feb4ba685eb7,2019-05-10 03:40:41.541,1391.87,1400
54a2b2c5-0065-49e5-9b45-7b4e4f03af30,2019-05-10 03:40:42.702,77.15,100
99062e77-b0ec-46fd-8c7f-8440c370bf46,2019-05-10 03:40:44.303,514.49,600
5be3ec70-d7d4-400e-8011-e79978bea847,2019-05-10 03:40:45.443,46.5,100
46b5a00f-0ae0-4a30-9398-22e9bd932781,2019-05-10 03:40:47.801,1280.91,1300
11770288-62c7-4010-9149-cfc09132d739,2019-05-10 03:40:49.603,719.61,800
1f9e047f-0f67-472b-a1e5-46d7ffe402cd,2019-05-10 03:40:51.543,859.43,900
59020373-6e79-4ee4-82cb-e541937cf9ce,2019-05-10 03:40:52.925,304.7,400
bcc90530-e872-435e-9a05-cad4ebcc7b2e,2019-05-10 03:40:55.540,1502.37,1600
5a61ff48-2803-4a18-af9c-666fc809c477,2019-05-10 03:40:57.120,490.47,500
c4915bdf-cee9-44f0-8548-260bf1358965,2019-05-10 03:40:58.382,183.42,200
f562cc8b-16f8-4a9d-9c8e-e49bf47bf7f3,2019-05-10 03:40:59.541,79.98,100
fac343c8-be64-4775-9e46-aaa9fcde9efe,2019-05-10 03:41:01.763,1144.79,1200
e0710b52-da8d-454c-9906-271369fe314f,2019-05-10 03:41:03.563,717.14,800
61a11c80-ab79-4095-bbc6-c22640e93924,2019-05-10 03:41:05.524,883.32,900
a2e921a7-6c18-404a-9900-2aa75bafbe60,2019-05-10 03:41:07.740,1102.02,1200
a8f9f532-4220-49c5-97fa-5d242c38d417,2019-05-10 03:41:09.761,840.75,900
a9fbc907-a794-4eba-828c-74c606463673,2019-05-10 03:41:11.301,457.76,500
563365ed-6702-43f1-8178-c080112e6cc0,2019-05-10 03:41:12.484,82.55,100
a138a902-4dbc-484f-9af9-123e3b7fac60,2019-05-10 03:41:14.560,964.86,1000
5c6c9aa6-9889-454e-b989-1faf1d3acdf7,2019-05-10 03:41:16.343,706.97,800
0c7e0459-1b20-4470-aae6-a400ca499c2b,2019-05-10 03:41:17.620,148.04,200
42f43060-d82e-4b22-85f6-808253b62adf,2019-05-10 03:41:18.922,223.97,300
d347d9b4-8578-47eb-8c12-f150ad4fa30a,2019-05-10 03:41:20.160,121.17,200
2723c4ac-bd96-44e8-8945-7fa11d354a3b,2019-05-10 03:41:22.082,849.92,900
4a42fb17-7d48-4ab1-bf8e-d4677ff5423f,2019-05-10 03:41:23.320,111.72,200
99333351-69d1-42a5-937c-3863301ce3d2,2019-05-10 03:41:25.480,1070.42,1100
86297972-e4bf-4110-a118-ead237dd3603,2019-05-10 03:41:27.645,1061.04,1100
af9d507e-9dfa-4bca-9b36-9854afb99515,2019-05-10 03:41:29.900,1134.52,1200
76091a51-1214-4156-9157-e257ad1c969e,2019-05-10 03:41:31.104,108.01,200
87b3460f-bd69-445d-b20d-92094315ecf8,2019-05-10 03:41:32.324,114.4,200
0b3e8522-c1d7-483c-aaea-6f8b7934237a,2019-05-10 03:41:33.462,30.51,100
5d201c3c-045d-483f-996d-0107ff49fb5a,2019-05-10 03:41:34.842,283.25,300
a0c615f0-f748-4d73-a5f9-542673eee103,2019-05-10 03:41:36.041,89.47,100
7067ccf9-06ce-468f-9276-666b8eda2507,2019-05-10 03:41:37.222,96.31,100
3314018a-c6af-4068-9648-f9f0394a6152,2019-05-10 03:41:38.463,124.37,200
5089ca10-b588-433c-bceb-0076f6a7b176,2019-05-10 03:41:40.281,693.35,700
52f2d842-3b1e-46ab-84a3-243788a4c440,2019-05-10 03:41:41.503,87.98,100
f288db06-a780-4fb7-8b1e-8fa760ae9293,2019-05-10 03:41:44.000,1398.04,1400
39881f89-b5f6-4247-abed-5a1cf1057069,2019-05-10 03:41:46.304,1224.97,1300
81034ab0-99e7-4696-bf3c-fd6eeb3ccd8c,2019-05-10 03:41:47.583,169.72,200
39193584-a5d2-428d-b9df-094127cc676e,2019-05-10 03:41:49.123,453.09,500
6d182e5e-4899-4352-958b-69804a3fac6a,2019-05-10 03:41:51.364,1152.67,1200
e14ea837-7309-4062-a5c2-e67061168060,2019-05-10 03:41:53.240,761.63,800
dbf7bcb9-974a-414c-a80f-7a297f126f68,2019-05-10 03:41:54.881,541.14,600
c3960203-45df-4b0c-aea3-08da925c073c,2019-05-10 03:41:56.223,248.74,300
aa2dd350-a2d1-4221-ad13-e7f1cf77495d,2019-05-10 03:41:57.740,392.94,400
00c12095-2042-416b-bc7b-1fa1cd879d5a,2019-05-10 03:41:59.441,619.11,700
7cef2478-33a8-4349-8b19-dc864650d012,2019-05-10 03:42:01.924,1358.63,1400
c8bcae25-8309-4285-87ce-e251444beb08,2019-05-10 03:42:03.061,29.45,100
ee02bb7a-f6d1-4dcf-b41d-e24f68527d81,2019-05-10 03:42:04.260,88.85,100
938799d5-a292-4f1f-a6ae-4880d0a9c68d,2019-05-10 03:42:06.745,1399.56,1400
8d9bf8f4-0d91-41fc-b98b-3a5da5d7139a,2019-05-10 03:42:09.143,1276.08,1300
06b3083e-1d14-4139-84c8-109c076a6401,2019-05-10 03:42:11.582,1345.45,1400
f852f574-4688-4b5f-a01b-c4145682a6f0,2019-05-10 03:42:12.941,257.32,300
5d837f29-9cf0-4f27-a1fb-89df1b542f05,2019-05-10 03:42:14.780,714.46,800
8e59db2c-8eb4-4ccc-bfcc-10a9d0a76575,2019-05-10 03:42:16.182,329.66,400
