@requestId,@timestamp,@duration,@billedDuration
1e04270a-b34f-40c2-ba4c-61b635a51bca,2019-05-19 03:20:05.751,2878.2,2900
dc594df9-4c57-4ed8-880f-776df6f88a26,2019-05-19 03:20:11.792,4956.73,5000
4bf8c15d-8dab-4307-a324-434e21d52221,2019-05-19 03:20:15.634,2759.31,2800
d37403e9-98b4-4957-bf95-d0aad5ecc6c1,2019-05-19 03:20:21.394,4674.61,4700
5dd94979-c743-4c88-9715-750c1622de45,2019-05-19 03:20:29.153,6674.36,6700
7b665168-279b-4140-886d-2d0b09ba933b,2019-05-19 03:20:31.956,1644.07,1700
cb0075ae-3451-4f23-ac14-c95e44badbc7,2019-05-19 03:20:38.711,5599.73,5600
d0ad6468-5185-4c1c-b93e-b8c7ef4cd378,2019-05-19 03:20:42.311,2498.82,2500
624df144-5215-42f7-ac0a-3df8a24b57c5,2019-05-19 03:20:46.134,2745.28,2800
0d6234e4-e147-4eed-81f7-540b4a3727f8,2019-05-19 03:20:50.550,3313.12,3400
5d5f51cd-39e2-432f-9f2f-4138055e599d,2019-05-19 03:20:54.714,3100.77,3200
74006792-7f75-410f-ad28-e9c81f766735,2019-05-19 03:21:00.771,4968.32,5000
b294700b-017c-4ab0-b9ac-8690f55d1a18,2019-05-19 03:21:04.491,2615,2700
9fb80e16-951a-4ce7-a9f0-88d031ba26fe,2019-05-19 03:21:08.410,2816.26,2900
f216fa2f-af0e-490b-be23-f45f19d9f493,2019-05-19 03:21:12.552,3071.39,3100
89325783-1a7e-48e4-ab7b-80c9650928cc,2019-05-19 03:21:16.070,2430.11,2500
446e7308-4b48-4cca-9975-6673c01e096c,2019-05-19 03:21:18.877,1729.64,1800
adb8c046-3ce9-4c8a-992a-cb179bab8d96,2019-05-19 03:21:25.613,5651.97,5700
1b3485ca-0ed7-4c0f-b986-34bee20b41df,2019-05-19 03:21:32.111,5398.13,5400
717a88c9-d805-4649-ae68-f8eb74df5e4b,2019-05-19 03:21:36.890,3671.54,3700
2271d779-8c86-4047-be2b-81a7d08461e7,2019-05-19 03:21:42.351,4359.55,4400
a4c53ed7-7a5c-412c-a029-5564cf7edb76,2019-05-19 03:21:45.873,2435.39,2500
4a6b5509-3c6c-4353-9bb0-7598081658e6,2019-05-19 03:21:49.954,2987.19,3000
a53594af-128a-459f-a083-d4c800d0d19d,2019-05-19 03:21:56.610,5507.66,5600
8007131e-c90b-481b-989a-501433a7dec0,2019-05-19 03:22:00.534,2793.09,2800
40f0710a-898b-4d6d-a509-4b8c6f59e66b,2019-05-19 03:22:05.590,3938.15,4000
d900164a-d4f4-4d9a-9dcd-8392bf98e13e,2019-05-19 03:22:11.851,5175.89,5200
4033ddcf-ecd5-482e-9a31-474c80a2d98b,2019-05-19 03:22:19.433,6509.47,6600
04658033-8806-4392-bf8d-ce57bcb8fcc2,2019-05-19 03:22:23.313,2793.52,2800
1dcd5ceb-6526-4d60-8608-b4bdc7c21dee,2019-05-19 03:22:31.814,7400.63,7500
14c3f8a0-4152-4fd6-8002-cfea430b497a,2019-05-19 03:22:35.353,2439.99,2500
1bd31b63-b85e-4818-abc1-61423ee50d9a,2019-05-19 03:22:41.051,4600.16,4700
55e0568b-6dcb-4a6e-93bd-977f23e8f6ee,2019-05-19 03:22:44.450,2291.92,2300
8eab58cc-cd0a-4841-9378-7df68aa0feca,2019-05-19 03:22:49.791,4243.7,4300
5baf3cd0-964d-4ef7-946d-9a7d3436fda8,2019-05-19 03:22:56.118,5235.74,5300
39fa99cf-b31a-4c87-abae-734b71a5dd93,2019-05-19 03:22:59.650,2432.65,2500
a8afd5b2-3fb7-4caf-afd3-5acf7833503c,2019-05-19 03:23:05.771,5047.72,5100
add2c9dd-f1b3-4ad2-85a4-74fadcd763ba,2019-05-19 03:23:09.452,2592.81,2600
2f63c1ad-d3e0-49b2-8807-fcd03c974d20,2019-05-19 03:23:13.070,2509.04,2600
2e1ee390-bf2d-423e-b30a-fcd7fc367f2c,2019-05-19 03:23:16.812,2655.62,2700
8275fb06-f7f4-40c3-af05-8c5598c7ef0b,2019-05-19 03:23:24.153,6226.6,6300
b4048f2b-1ac4-4507-89fd-d0f396ff04c1,2019-05-19 03:23:27.693,2443.22,2500
17e8ed4e-6e5a-45aa-98bc-e26a241a1b94,2019-05-19 03:23:31.133,2257.77,2300
82725bf5-1d89-4ab6-9adc-312763cb7fc8,2019-05-19 03:23:33.694,1442.48,1500
1c85e08a-b6f2-4c14-80b3-e177f4429845,2019-05-19 03:23:41.210,6409.43,6500
f8a8b542-1961-4fcf-bdfb-d6ce508b38ea,2019-05-19 03:23:45.892,3537.14,3600
50621a31-544a-4733-86f2-30172651794b,2019-05-19 03:23:50.571,3545.78,3600
6f8837d9-c2e1-4615-b23d-1aca412f9df1,2019-05-19 03:23:54.152,2493.08,2500
1f8df1a0-2a45-406e-b2ec-b98a977ae5d0,2019-05-19 03:24:01.452,6200.65,6300
681fcff4-ddb7-450f-9609-f258250ecac2,2019-05-19 03:24:07.410,4855.01,4900
9d8d2109-8e01-4b74-8a08-564938cd0881,2019-05-19 03:24:11.870,3358.78,3400
939b5546-d1b2-48d9-aef5-7dd582d0c561,2019-05-19 03:24:16.032,3079.17,3100
139bf637-0dbc-469d-9611-05f414549f41,2019-05-19 03:24:23.753,6622.35,6700
e8ef7066-b7aa-4c19-8cdd-77eca67610c9,2019-05-19 03:24:28.991,4127.16,4200
8a74d273-aa41-4398-ad2d-33c112832955,2019-05-19 03:24:32.711,2613.37,2700
5db5d19a-96cb-4f15-8b7b-e7f1f41fe047,2019-05-19 03:24:39.471,5671.7,5700
b7d6951c-a74d-46dd-bcfa-59de345c978f,2019-05-19 03:24:46.351,5771.81,5800
20161226-8927-4e3e-a541-a23e99f2cda1,2019-05-19 03:24:52.791,5309.09,5400
68efdeee-2545-42ea-8bcd-22cfc19079c9,2019-05-19 03:24:58.573,4698.74,4700
c2d576c6-5da1-4698-ab36-68bede3178d0,2019-05-19 03:25:02.493,2817.74,2900
c349e2f3-3eb1-4d4f-afc6-7e099caae9a2,2019-05-19 03:25:07.233,3637.07,3700
b39df1ec-55e2-441f-8be2-7ba4120ca7c4,2019-05-19 03:25:13.370,5027.61,5100
580a70e6-19b5-4c9e-8a5a-60948e1f672d,2019-05-19 03:25:15.974,1521.39,1600
dd335b2b-82f7-4a5e-a10c-48e8cf806e64,2019-05-19 03:25:22.073,4948.75,5000
069e59e8-9ae7-4dc9-bd2a-6c3138ddaf10,2019-05-19 03:25:27.313,4134.71,4200
b5a182ce-fcf0-4d8f-8ecb-6c0d7216678e,2019-05-19 03:25:33.070,4140.57,4200
46688c45-842f-4d21-ac22-71b96959beec,2019-05-19 03:25:36.950,2775.16,2800
b3604331-f435-4636-ad2e-c7cec552cbe2,2019-05-19 03:25:40.271,2232.73,2300
26530974-99b0-404a-9fe7-d91eb95d36d6,2019-05-19 03:25:48.091,6681.92,6700
a635439f-305b-40f0-8354-88cafd7feff5,2019-05-19 03:25:54.291,5088.87,5100
952c1c8e-0448-409c-abb7-7a1cfabdf1cb,2019-05-19 03:25:57.892,2535.52,2600
01ab4e26-fe28-41ba-aa7d-ace9ba72639a,2019-05-19 03:26:01.412,2434.19,2500
f7fff97a-7550-4aee-831a-3809b14918d3,2019-05-19 03:26:05.031,2499.22,2500
de4d9a04-4b2f-4255-b5d8-98750813fa5e,2019-05-19 03:26:08.954,2832.15,2900
5e0a7674-1080-4305-93a8-0221d92f9ab3,2019-05-19 03:26:16.070,6017.77,6100
22c378b2-c88e-4dc2-9ecd-c36aaaacc719,2019-05-19 03:26:19.771,2605.94,2700
76c70da6-c668-456b-a96e-41e770310e3e,2019-05-19 03:26:24.970,4092.69,4100
e50ad228-c74f-43b9-b5ec-443930c09c95,2019-05-19 03:26:27.951,1907.93,2000
f379c905-3741-42c7-95c6-896cd146bbb8,2019-05-19 03:26:31.572,2527.51,2600
0111d38a-1cc4-4be9-ae90-c0853060c296,2019-05-19 03:26:35.171,2501.46,2600
4e2f464f-69b9-4326-8c75-fb655431a267,2019-05-19 03:26:40.390,4134.12,4200
a1220158-b37a-4c68-b607-46d1c796d84c,2019-05-19 03:26:43.771,2296.48,2300
be954489-3146-4b82-96b4-fa6106d9aae3,2019-05-19 03:26:50.811,5943.2,6000
db8790f0-170b-470b-b6e6-d9afd3bae853,2019-05-19 03:26:54.271,2381.21,2400
868b5f18-3b39-42b4-9708-66968e42728a,2019-05-19 03:26:57.792,2414.27,2500
631af899-1e39-424f-a54c-7c56f545b3be,2019-05-19 03:27:02.991,4090.16,4100
040f522f-653e-4f16-8afd-7f76a9214e16,2019-05-19 03:27:09.411,5304.68,5400
f79e529c-166b-4fe5-8bff-cb134717df8a,2019-05-19 03:27:13.693,3212.98,3300
7195faa5-5688-46b4-a394-c92ab295c44d,2019-05-19 03:27:22.310,7420.2,7500
42273bbb-df05-4b90-9043-c90676702d98,2019-05-19 03:27:24.892,1484.57,1500
d4b98f8d-9633-43ab-ba3d-f9018a2f705b,2019-05-19 03:27:33.071,7091.62,7100
eda15d71-fbcd-4d03-8e69-c1e818bc3393,2019-05-19 03:27:39.431,5256.14,5300
cb00fc0b-ad0f-4a3e-a829-350206ec05e1,2019-05-19 03:27:43.013,2494.16,2500
db3ae3ff-30b0-479c-a78d-ffc536d7447a,2019-05-19 03:27:48.730,4612.14,4700
10928627-ce1f-404f-8143-32625c96a86f,2019-05-19 03:27:57.133,7324.75,7400
7d3b6f6c-0878-4caf-8269-ff3248ec7df7,2019-05-19 03:28:00.230,1928.03,2000
d0fca208-8c15-417e-bc52-da544c26abdc,2019-05-19 03:28:08.431,7117.37,7200
0e0bac7e-ca1c-446c-8775-cf1fc7d02260,2019-05-19 03:28:11.711,2175.85,2200
14d5d0a0-6ece-404a-bedc-e95686be1a65,2019-05-19 03:28:16.711,3928.25,4000
ed231a21-5c72-4d26-a9ef-ac81b917295c,2019-05-19 03:28:21.536,3739.77,3800
1498be62-8f17-4e0b-a610-010434a7b7eb,2019-05-19 03:28:27.552,4933.35,5000
7037e8e5-365d-49e0-b336-b679f604cd8f,2019-05-19 03:28:36.411,7759.11,7800
01671dce-7e78-4e7f-946d-8ddcc31735d3,2019-05-19 03:28:40.471,2953.43,3000
94d01ec2-b54d-4c12-b69f-eabe067d907f,2019-05-19 03:28:47.292,5727.69,5800
dcd3445b-4c94-42f9-93d6-9ffa82c79649,2019-05-19 03:28:50.234,1843.51,1900
87ca853b-5a96-4f4c-a787-2ef53ef78722,2019-05-19 03:28:54.532,3185.66,3200
5e720fdf-3cce-49c9-8dce-7e87a18de170,2019-05-19 03:28:57.651,2031.63,2100
ee0c03b3-2cf8-4219-9123-2d382a5b8289,2019-05-19 03:29:00.213,1465.49,1500
ab8d6963-b81d-4def-b564-31d9e11918aa,2019-05-19 03:29:04.530,3209.23,3300
ab5d2fe4-c35c-463f-8beb-9abe763028dc,2019-05-19 03:29:07.452,1849.84,1900
2e52d75c-6e97-46a1-8db1-09c8a80f54cb,2019-05-19 03:29:10.331,1761.64,1800
c3efc2ab-da82-4e28-9a59-e4b5e2f965fe,2019-05-19 03:29:13.530,2100.14,2200
3ae6854c-5817-499d-9d5e-0cf56ead9d01,2019-05-19 03:29:17.351,2724.37,2800
002fd34f-317e-42f4-9fdd-20759bb99eb5,2019-05-19 03:29:20.014,1595.3,1600
bb63e387-c598-449a-9f73-f3b878c6e2a4,2019-05-19 03:29:24.274,3170.78,3200
4a0ab640-46e1-4d16-a696-792725f7a6c8,2019-05-19 03:29:29.171,3740.88,3800
eb291d55-0f44-4a4c-840c-a28f4ec862a2,2019-05-19 03:29:32.512,2254.8,2300
f43ebb14-c2a0-4192-bcf8-3e6566e0aa06,2019-05-19 03:29:36.111,2498.62,2500
0cb2724e-f8c6-442e-8183-ac5f923bbb2d,2019-05-19 03:29:38.830,1607.87,1700
1523b801-2268-4cc6-9df4-e8907dd29530,2019-05-19 03:29:47.352,7452.95,7500
bcdc28e1-9e2a-4177-80be-b477c69d8804,2019-05-19 03:29:54.311,5635.23,5700
ada339a2-33b7-450c-87ec-2b16572692bb,2019-05-19 03:29:59.511,4114.46,4200
346849b7-1234-41a9-b670-cbae3be0b75a,2019-05-19 03:30:02.731,2029.23,2100
f0ea1e60-10b7-43c2-931d-6a28173a9675,2019-05-19 03:30:06.013,2215.84,2300
a82952c5-6c9b-4e39-b073-966d5b5234f7,2019-05-19 03:30:10.895,3799.37,3800
bb004a33-17b8-4d8d-ab9a-f8027c1e6411,2019-05-19 03:30:16.794,4808.72,4900
f822d4ff-7d6c-47be-aa06-eaf943761221,2019-05-19 03:30:23.051,5128,5200
13793340-df27-4aa0-877e-fc7e23158b97,2019-05-19 03:30:25.851,1563.31,1600
fc63e588-620c-48e9-bbce-44ef363cbb92,2019-05-19 03:30:28.934,1992.58,2000
145c25a6-6b28-4d8b-bbf0-90180d5925a8,2019-05-19 03:30:31.911,1844.06,1900
23f7ec16-aaaf-4ff4-b2f9-c0990cf30f1d,2019-05-19 03:30:35.374,2320.62,2400
12f493ca-c0a0-44b2-b0d3-51a317ed911a,2019-05-19 03:30:43.271,6770.73,6800
2ea3b072-fb9a-4dab-9c20-77e9544318d2,2019-05-19 03:30:48.052,3711.32,3800
5f4621b3-7f67-4113-bf2e-799808a38731,2019-05-19 03:30:54.811,5650.9,5700
4db92259-328f-492e-af37-e6260f6da9bf,2019-05-19 03:30:58.391,2494.35,2500
25dd8ad2-d923-4070-9211-689e84a05840,2019-05-19 03:31:01.232,1757.59,1800
d4fe7870-fa68-4a3f-b7a2-b05c0a363a3a,2019-05-19 03:31:06.092,3774.38,3800
f09b2af2-2ba9-4e8e-906f-561a7a069cb6,2019-05-19 03:31:11.553,4356.21,4400
0d344a0f-2b7b-4548-ae84-0c6c2320d003,2019-05-19 03:31:15.033,2394.1,2400
d4e71626-ec16-4fc1-b2cf-343618f17d18,2019-05-19 03:31:18.816,2701.47,2800
5222718b-e7a8-4bb2-bd41-4dfec3dc53ce,2019-05-19 03:31:23.514,3609.96,3700
d066cee5-e5b7-4075-b471-dfcd4d09a5e4,2019-05-19 03:31:27.773,3160.37,3200
3cb2c91b-ddee-4724-80c3-99b8a45a2506,2019-05-19 03:31:31.511,2652.75,2700
f6d4376f-fd49-426a-b7ce-c44fe1935c53,2019-05-19 03:31:36.713,4116.59,4200
ce40b901-0035-4a15-a5ce-ea98d5c6d5d8,2019-05-19 03:31:42.791,4998.13,5000
71d2f2f9-92d7-4277-b2ce-4316e310dbcd,2019-05-19 03:31:45.812,1944.78,2000
65f52f69-cb5b-43a1-a8cc-f3bbc4126d81,2019-05-19 03:31:48.715,1752.72,1800
b724f1e3-8512-4cb2-8a59-46466746f28a,2019-05-19 03:31:56.214,6412.91,6500
55435023-886e-49f1-9417-4fc83cdece22,2019-05-19 03:32:04.791,7472.34,7500
2a636e8e-f8b5-44cb-89e7-f7d2bec870ba,2019-05-19 03:32:09.530,3579.12,3600
2cda22b0-f352-4ce7-afc8-1cf51b777dc4,2019-05-19 03:32:13.556,2934.64,3000
9b7f5f84-57a9-40cf-9470-c815e2edc581,2019-05-19 03:32:19.670,5011.55,5100
5a092e59-8b83-4770-94ed-9b17375f8c90,2019-05-19 03:32:23.490,2726.24,2800
383136c1-e542-467f-935b-96e7bbe8d543,2019-05-19 03:32:26.811,2236.62,2300
c03e6db4-3904-401f-af3e-f802040d2b70,2019-05-19 03:32:29.751,1853.19,1900
8d8f6d91-a569-4f36-87ac-f5193ff1beff,2019-05-19 03:32:38.251,7418.61,7500
6a9b1d76-eb61-4a66-8edf-7800d11def06,2019-05-19 03:32:42.531,3204.55,3300
fe2db4fd-5d58-4330-bf4b-4aba7d39e547,2019-05-19 03:32:51.171,7546.94,7600
5e8e9a73-ff46-4bec-8e5b-c3bdc687cf68,2019-05-19 03:32:58.394,6127.88,6200
39ce29be-6749-45a6-967a-8f862eef17a2,2019-05-19 03:33:03.330,3840.38,3900
8c4e3a83-e112-47b7-be95-9bcc051126d2,2019-05-19 03:33:05.854,1446.3,1500
496527ac-a7f3-43d3-9b72-288b742e00f9,2019-05-19 03:33:11.451,4461.37,4500
08c17561-5a5e-4f40-8607-c246fe3b34e0,2019-05-19 03:33:14.791,2272.51,2300
84a6552c-50b9-4914-bc54-e1a91a98636d,2019-05-19 03:33:19.535,3657.97,3700
2261b611-d95f-4c7e-b1f1-33e6e1071184,2019-05-19 03:33:23.233,2617.28,2700
decda143-8da9-4a54-9309-2eecd5fe2b0c,2019-05-19 03:33:30.755,6435.87,6500
04e3093c-4454-4c5a-8f90-243bd4ab7f3c,2019-05-19 03:33:34.057,2210.71,2300
2fc4a276-5cf1-4cf4-ae1d-2302df69b1e7,2019-05-19 03:33:39.891,4748.41,4800
7b7fa8ef-14af-4114-b5ee-b61ee089c476,2019-05-19 03:33:46.730,5739.1,5800
0b5feb05-4ff0-4bbd-b6f5-89524d93de50,2019-05-19 03:33:51.294,3489.76,3500
39a83b66-2004-4dce-a4a3-31c42ddee749,2019-05-19 03:33:59.692,7307.83,7400
53f1edee-a734-41fb-a94f-039dd9288cd5,2019-05-19 03:34:04.333,3554.72,3600
b200d908-7c92-4140-af6c-1da9bde97667,2019-05-19 03:34:11.653,6215.62,6300
dd8f0922-af88-482a-8eee-17c518bf0919,2019-05-19 03:34:15.533,2788.46,2800
15b1c29c-c627-4159-a695-e51f47dc8b80,2019-05-19 03:34:22.431,5796.11,5800
a91199ea-c544-4284-b6ee-369c29e28ed6,2019-05-19 03:34:26.132,2629.56,2700
eeb65db9-3a8d-4654-b710-a6286e4bac83,2019-05-19 03:34:30.770,3538.16,3600
302888d4-16b2-42de-9b30-d8ca70d69e53,2019-05-19 03:34:33.912,2073.7,2100
aa0b8c10-f371-4bbb-8e7a-5ec687fdd3f3,2019-05-19 03:34:38.371,3362.47,3400
6deca3e4-118b-4f13-82ee-d9a33bc1da2f,2019-05-19 03:34:45.890,6413.85,6500
691e2eb4-b834-4a4c-a33d-a7146a0f8037,2019-05-19 03:34:53.831,6853.69,6900
b6b3821c-7f6c-4744-8ca1-749ae88d8b3a,2019-05-19 03:35:00.531,5610.73,5700
60369c30-0ca6-4076-ba21-0ae8e5067162,2019-05-19 03:35:05.551,3928.26,4000
b710953b-baf9-4a7b-b315-16fedf914a2c,2019-05-19 03:35:10.272,3632.48,3700
5de66626-b8b7-4358-99bb-46bea2092144,2019-05-19 03:35:16.750,5376.1,5400
738f9667-fcde-4f5a-919b-1be8d13bc757,2019-05-19 03:35:20.452,2628.33,2700
b91103b0-10e9-4aa6-85c2-0eac1274b92b,2019-05-19 03:35:27.513,5934.57,6000
6d181215-28f8-428b-a989-e2fab55f0e7b,2019-05-19 03:35:32.692,4098.87,4100
