@requestId,@timestamp,@duration,@billedDuration
b957bedd-c133-40cf-ab5e-1d56ede330ca,2019-05-22 19:56:56.252,6276.46,6300
5536473c-1086-44da-b5d5-aaeb62486c12,2019-05-22 19:56:48.872,9375.07,9400
22237c9f-233f-49b3-be79-2869387d7a78,2019-05-22 19:56:38.412,9290.45,9300
119d1011-746b-48e7-b58b-11c28882c6d4,2019-05-22 19:56:28.012,6681.81,6700
424df224-a99c-48ac-b3b2-485b7e33fe19,2019-05-22 19:56:20.234,9626.5,9700
cdf13b78-a23f-492a-81f2-c222a9d2a757,2019-05-22 19:56:09.515,9617.07,9700
d8aeaee4-34ce-4365-8e09-8437f13d36d4,2019-05-22 19:55:58.814,8260.6,8300
f3e09c16-2b42-4592-a915-1f6400482ddb,2019-05-22 19:55:49.454,7067.51,7100
57a836e3-71c0-4c07-9f47-45e2571447b6,2019-05-22 19:55:41.293,9417.22,9500
c8ff4a29-a745-4beb-8df4-76b9f40d0866,2019-05-22 19:55:30.776,4512.84,4600
4593189c-b046-4d6b-bc3c-9914be5bf476,2019-05-22 19:55:25.155,7318.66,7400
9668142e-406a-4c5d-83a8-f5b586720de9,2019-05-22 19:55:16.753,9433.55,9500
bf45c724-b3e0-4af9-b1ea-f138d188e203,2019-05-22 19:55:06.252,4954.6,5000
aa925ec5-4057-4025-99a7-78c53352cce9,2019-05-22 19:55:00.193,8196.82,8200
5d41289b-aab6-44f4-bb07-1f0bf90642f0,2019-05-22 19:54:50.914,9298.48,9300
b68ff17d-93e5-402c-afb1-0290a8bbf9a1,2019-05-22 19:54:40.532,7054.01,7100
d68f6407-4567-45b7-bca3-b1373b0193e0,2019-05-22 19:54:32.392,5116.82,5200
6a1d63d9-55dc-407a-9d92-c65a408384d1,2019-05-22 19:54:26.175,7212.16,7300
99009677-9848-4f5a-a82e-01f18072ffcc,2019-05-22 19:54:17.892,4773.7,4800
7c245f4d-10c2-4362-b32b-0e6c5b9fc096,2019-05-22 19:54:12.032,9441.52,9500
4dc3d209-c268-41ef-ba29-73ff5705e24e,2019-05-22 19:54:01.476,9455.3,9500
6750bd34-2749-4519-98ed-73f6a3e7bdd1,2019-05-22 19:53:50.933,5625.29,5700
5a86d396-4dad-4f97-8aed-6fc3fe1af764,2019-05-22 19:53:44.232,8970.13,9000
b6e74bfb-54f6-45d2-b9e8-342762847d20,2019-05-22 19:53:34.172,9199.27,9200
17b0a865-368c-45b5-bf27-354d7cd3a687,2019-05-22 19:53:23.732,6030.95,6100
f501526f-9858-4294-811a-22ccd2a0c103,2019-05-22 19:53:16.473,4517.51,4600
44a4c8e6-a352-49a5-b0e7-1b3f85cbba95,2019-05-22 19:53:10.854,8959.37,9000
61c16a40-3f9e-4385-a74b-fc039fea0d84,2019-05-22 19:53:00.800,4659.37,4700
8df85538-e9a3-4dcf-882f-58ba1252e289,2019-05-22 19:52:55.054,9370.99,9400
b350a807-7f48-4ceb-82b0-0392bc792623,2019-05-22 19:52:44.612,4936.28,5000
e85e0c45-5f3f-4556-a2dd-7c28b533d154,2019-05-22 19:52:38.592,6761.38,6800
aae699d7-8341-46e9-b135-f97fd107eb5a,2019-05-22 19:52:30.734,7478.28,7500
b26c73f7-7f3c-43c0-b6e7-556d75e3a451,2019-05-22 19:52:22.175,9298.85,9300
fbdff5e9-114e-47c0-bee7-1a133156dd65,2019-05-22 19:52:11.672,6750.61,6800
12367783-acbe-4b0f-88f2-0bdb3ebeb15b,2019-05-22 19:52:03.832,8310.28,8400
264d05fe-a88e-4a9e-b47b-74dbacdebff5,2019-05-22 19:51:54.412,8858.42,8900
6dd0156d-63f4-4a6b-8e1c-a4907094ecf5,2019-05-22 19:51:44.452,9516.33,9600
7c96981c-9f04-4540-b4bc-c45e4f8aa64e,2019-05-22 19:51:33.834,9025.01,9100
9ea60fbb-7782-4361-9d73-27140182a207,2019-05-22 19:51:23.715,5278.79,5300
254807e1-bdf7-4354-8196-64bc2c7d0280,2019-05-22 19:51:17.355,6829.21,6900
39ebc729-7ab0-4323-b2da-e768ad4abe81,2019-05-22 19:51:09.412,9376.04,9400
3a856033-3ba7-4ece-96ff-12c0323e99d0,2019-05-22 19:50:58.934,7559.45,7600
c1a5e5af-9cb2-4a08-8df6-0c18405b34a7,2019-05-22 19:50:50.312,9565.21,9600
78b52946-868d-4781-9983-57ae3e576f63,2019-05-22 19:50:39.633,9579.35,9600
0c83aee1-36a0-46cb-baf7-b1eeccaaae19,2019-05-22 19:50:28.973,8800.98,8900
6626e6ca-f7c5-4ddf-95c5-f45a43bb2259,2019-05-22 19:50:19.092,4989.98,5000
082090f8-e09f-4eb9-ac54-e62b006b8718,2019-05-22 19:50:12.973,4658.28,4700
05847624-4399-406c-8cf9-bd4367e37742,2019-05-22 19:50:07.214,5885.52,5900
5f43ea6d-5501-4a18-be36-8b2e45bee1a1,2019-05-22 19:50:00.234,9539.83,9600
a9713620-867e-4120-ad29-2a25855edcaa,2019-05-22 19:49:49.613,5427.78,5500
c671bd90-3eb5-42f6-b4d5-c60c312f9a58,2019-05-22 19:49:43.112,5458.56,5500
c2d9028d-1577-4371-b8cb-0ccba04ade9b,2019-05-22 19:49:36.552,8783.57,8800
13669540-f7cc-4f5e-ab99-e5a8fa3e965e,2019-05-22 19:49:26.672,5233.89,5300
fe483baa-cf59-4545-91fb-5c7cf973ab6c,2019-05-22 19:49:20.333,9321.7,9400
a98c0719-d94a-4408-9b9c-c5841085b68e,2019-05-22 19:49:09.872,9082.84,9100
14a29f99-e33d-4daa-b5e3-18242333e0f1,2019-05-22 19:48:59.696,7094.54,7100
2e1a71d3-4dba-4454-9e17-33abeed6a29c,2019-05-22 19:48:51.512,9285.97,9300
5b6f03d2-d66d-49ed-803d-74877bd0ce2a,2019-05-22 19:48:41.112,6200.81,6300
8140f383-02a7-4d93-8ac6-6e4e5325210f,2019-05-22 19:48:33.754,8911.51,9000
d8b214c2-a424-4793-8903-aa804374c183,2019-05-22 19:48:23.755,9290.58,9300
e3379f8c-5fb5-4ffd-8c3e-7d688f28e355,2019-05-22 19:48:13.377,9316.35,9400
117cedfd-3a04-42fa-bab6-927f4b0623bc,2019-05-22 19:48:02.854,8521.57,8600
9479a876-8bf9-4068-9dcf-b9670add596d,2019-05-22 19:47:53.232,9414.44,9500
705837e3-e97c-44ec-9a74-834fa73f292a,2019-05-22 19:47:42.713,9032.44,9100
f879895c-1152-41b4-ab0d-eb3aaac70903,2019-05-22 19:47:32.596,9593.76,9600
ea9b7bd9-9535-4b2d-9325-6474e1c993bd,2019-05-22 19:47:21.912,8318.12,8400
0915b13f-2ede-455c-b769-868a5730bebe,2019-05-22 19:47:12.512,9452.73,9500
5a92faf6-6f10-460d-a198-93bda3bd8bdd,2019-05-22 19:47:01.852,9775.69,9800
7b14e025-08e9-4c0d-97e8-bf40c2e609a3,2019-05-22 19:46:50.973,5278.62,5300
6e485ee6-ae7d-4be5-ba5e-db2ba79094e7,2019-05-22 19:46:44.593,9293.89,9300
f576789d-2a26-4fac-90d4-135f9830e3dd,2019-05-22 19:46:34.213,6754.24,6800
01fee988-4567-4e0b-b28e-24325d7400e7,2019-05-22 19:46:26.372,9131.31,9200
c1fc1296-c015-4fca-b48b-3fd3758c5626,2019-05-22 19:46:16.172,9474.54,9500
aa3a8254-d18d-4679-82a6-440630339a8a,2019-05-22 19:46:05.593,8773.86,8800
a9d4a854-8f06-44ec-8c09-5b7ea325d721,2019-05-22 19:45:55.733,9119.71,9200
5f028f89-2e65-41e9-b6ff-95bad4b02e34,2019-05-22 19:45:45.532,8415.04,8500
f19cc1ad-da5f-4885-9757-4c5783719e7d,2019-05-22 19:45:35.995,6098.72,6100
9d475dfd-b531-490e-9a9e-3ff52d230ab4,2019-05-22 19:45:28.814,4520.34,4600
3c1d30f8-c6e6-4540-b955-d3dde7b642be,2019-05-22 19:45:23.212,8653.87,8700
9eb54b93-18ad-41e7-8801-26cbc7834261,2019-05-22 19:45:13.441,9286.03,9300
752f9add-684f-4bb0-b14c-ca0dde0932e5,2019-05-22 19:45:03.092,9684.52,9700
ed9aa2bc-9ec5-4e77-9738-c7d54467f132,2019-05-22 19:44:52.295,4373.21,4400
f6d56b6d-7aaf-409b-8ff3-e9dbc5c04b6a,2019-05-22 19:44:46.852,6410.97,6500
807ef6cc-5f54-454e-8d8e-0d5875307c37,2019-05-22 19:44:39.352,9223.75,9300
739ae844-ccda-4a51-9771-0c78481cd82b,2019-05-22 19:44:28.972,7329.31,7400
d6091cff-e514-4bc8-a82e-54e6f853d0e8,2019-05-22 19:44:20.552,8482.95,8500
4b665ac6-6068-4de0-a00c-1d686d321929,2019-05-22 19:44:10.955,9391.83,9400
2d5ad47b-5445-4a0e-8314-1e2d8ad4791b,2019-05-22 19:44:00.476,6779.92,6800
e86b0b1a-19cc-4637-848c-df9ebef01275,2019-05-22 19:43:52.613,6775.5,6800
95a09b26-ef06-4890-83ba-3b5982ddcde8,2019-05-22 19:43:44.752,9221.22,9300
8715fb1e-75cf-485c-a5d7-627727e1b050,2019-05-22 19:43:34.432,4914.36,5000
c59e3f68-3192-4e08-bd2a-1a290261d7d8,2019-05-22 19:43:28.374,6033.07,6100
3cf65355-2d92-46c9-bf92-3aa83662c01c,2019-05-22 19:43:21.252,5272.01,5300
d833f9e9-4776-447f-86fa-c7a26d9fabe6,2019-05-22 19:43:14.873,8191.15,8200
875da932-1c1b-4d9e-90bb-9194472ac465,2019-05-22 19:43:05.574,9297.24,9300
2fccba70-a505-4b31-874a-f37143916320,2019-05-22 19:42:55.193,7145.4,7200
01ae13d3-fd47-485c-bce6-24640aae6e5c,2019-05-22 19:42:46.953,6875.74,6900
a0d938d9-c3b8-4671-996a-debbd738ef24,2019-05-22 19:42:38.994,9532.66,9600
58d2c61f-7660-41aa-ab16-91d040fb7eb8,2019-05-22 19:42:28.372,9123.02,9200
f626923c-495b-4221-af6d-acc74d31f35b,2019-05-22 19:42:18.133,8173.85,8200
b475cdf3-8281-4dcd-a626-611583168521,2019-05-22 19:42:08.892,5210.87,5300
83e80633-31c6-4e82-b15f-90b45c02cb1b,2019-05-22 19:42:02.592,9518.55,9600
405440c9-3c0a-466a-b521-e6a694c0113d,2019-05-22 19:41:51.973,6523.57,6600
a87856d2-5ac2-402e-8332-6f21af8e52fc,2019-05-22 19:41:44.355,6291.4,6300
891bbd6e-6bd2-4ab9-8e2e-5e8ba93d5ead,2019-05-22 19:41:36.975,4609.04,4700
8fceedf3-7049-4aee-bdb9-525a70ff2c00,2019-05-22 19:41:31.292,6611.86,6700
69950c20-cd6b-4b8a-bc80-25334375596e,2019-05-22 19:41:23.557,6251.81,6300
8122be4b-d447-4834-83d3-4fcc40748d69,2019-05-22 19:41:16.216,5181.66,5200
7697c6c2-5ff5-467f-9417-1511126fb7c0,2019-05-22 19:41:09.952,4997.95,5000
1c034145-e1f9-4eb0-a284-81afafe2502b,2019-05-22 19:41:03.852,5115.17,5200
40f876e4-33ea-42a9-b1bf-4f2984f4e9a5,2019-05-22 19:40:57.632,8416.66,8500
f7d65471-7491-4005-8b9d-97e2fabd2844,2019-05-22 19:40:48.132,6339.38,6400
3d5a8c10-bb2b-4fff-b1c0-cea15845945e,2019-05-22 19:40:40.693,4691.76,4700
c0c635b7-7390-4903-b85f-dbecbc06de3b,2019-05-22 19:40:34.932,6633.88,6700
91b1c5da-a39a-4c33-aedc-99463ee852ba,2019-05-22 19:40:27.195,4293.12,4300
dbeeec9b-36e0-4f2f-87df-dfe8a020289a,2019-05-22 19:40:21.812,5366.51,5400
1fb15d0a-d58e-4b73-a76a-8669531417fa,2019-05-22 19:40:15.334,6917.98,7000
0065533d-b01d-44fe-ad55-560aef7f2228,2019-05-22 19:40:07.333,9485.72,9500
6572934e-a686-4771-8d03-24ac67d71e77,2019-05-22 19:39:56.772,9102.63,9200
02f171ab-6c87-4586-8237-0f828685b4fd,2019-05-22 19:39:46.538,6749.51,6800
b67bc66d-e0d0-49bc-9583-0bc748189ee7,2019-05-22 19:39:38.696,4678.73,4700
6617c97e-ed54-4a7c-a870-1f60573de58e,2019-05-22 19:39:32.952,4676.8,4700
9d629258-c66a-4970-99cf-7d3d63d5c761,2019-05-22 19:39:27.172,9524.19,9600
d3e9a7ba-e3d9-4cda-94af-fe82e5c34427,2019-05-22 19:39:16.572,6946.81,7000
f3dde87b-d29a-441d-822e-2dcbdf51fa2a,2019-05-22 19:39:08.513,4986.43,5000
f66f5d02-db1e-4f10-bc1f-45cfe35382e2,2019-05-22 19:39:02.314,7152.01,7200
fd4bdbee-7486-47eb-8d27-463a0e61595d,2019-05-22 19:38:54.092,6568.49,6600
27530b06-9d70-4fd3-a314-bafcb05c01a5,2019-05-22 19:38:46.413,9378.71,9400
3e19eb88-6688-495b-b722-8124e18bf209,2019-05-22 19:38:35.934,9056.64,9100
44f90b22-feff-4a6e-9764-9cbf60d9675d,2019-05-22 19:38:25.812,9195.28,9200
9c10deee-8a88-4b9b-904b-4e28cd46e0e6,2019-05-22 19:38:15.494,8916.51,9000
c836fb1c-562b-4d57-97da-413af380801b,2019-05-22 19:38:05.455,9284.11,9300
f35dafc6-7e0e-4f30-ae1d-8d13aef49cc4,2019-05-22 19:37:55.074,8932.23,9000
630beecc-ce32-42fc-abb3-de9a5753caf8,2019-05-22 19:37:45.054,9137.54,9200
a4998dc0-deda-44f1-8ce3-060bc7446d55,2019-05-22 19:37:34.832,6015.35,6100
277e56ac-6494-4f97-82c3-dbfc6aacb40d,2019-05-22 19:37:27.713,4329.7,4400
d3ddb5ee-936b-43c9-bfb2-964cd6656e2a,2019-05-22 19:37:22.312,4474.82,4500
b930d28b-8b75-4f78-81fe-e15279114277,2019-05-22 19:37:16.752,9383.95,9400
65705586-5e3f-451a-9386-0f4a0c91eb0f,2019-05-22 19:37:06.234,4538.65,4600
9dd41e8f-14b0-4218-a9eb-0c074d0b2b97,2019-05-22 19:37:00.612,9035.27,9100
2caccdfc-6cab-4ee1-ba26-c6776252e5da,2019-05-22 19:36:50.473,5936.5,6000
31ab351f-ab36-4b8e-b43a-cf0de50188ed,2019-05-22 19:36:43.454,6611.22,6700
b3b7bc14-6c43-4551-b431-6e6291ad001b,2019-05-22 19:36:35.772,9016.7,9100
f29539af-14d1-4c5f-9559-d8b1dedc3747,2019-05-22 19:36:25.652,6494.29,6500
973a7fb9-d729-4044-94a4-e3a74aee3bb8,2019-05-22 19:36:18.072,7399.21,7400
9e656e43-d7bb-4b77-9856-8ec8e2df7c1d,2019-05-22 19:36:09.572,5813,5900
791e8f1d-efa9-45b8-b461-52f0a665c278,2019-05-22 19:36:02.652,8721.99,8800
281704f3-e018-4683-99b2-eed82266b285,2019-05-22 19:35:52.852,7603.31,7700
3bb1753b-aa08-4674-9673-8e8502aace7b,2019-05-22 19:35:44.112,9248.85,9300
f2e2495e-6384-4338-8ab4-4ff42012c5e6,2019-05-22 19:35:33.792,5189.27,5200
61cee95a-1dd7-462f-8217-393d792871b5,2019-05-22 19:35:27.455,9463.58,9500
7f838d22-7fe9-49a7-8400-894dd16bea6a,2019-05-22 19:35:16.894,8926.59,9000
66c68663-3689-4aa1-a5dc-6e813538f04c,2019-05-22 19:35:06.853,9347.23,9400
c6d16611-31f7-4899-935f-cea2512de8a8,2019-05-22 19:34:56.432,8558.52,8600
fa68cc39-e288-4fd8-a75a-b6df2223f487,2019-05-22 19:34:46.732,6539.36,6600
928ba366-fa67-4cc9-8cab-f27a1cb6aef0,2019-05-22 19:34:39.093,6225.54,6300
4572455b-6639-4049-b1ae-468be255cfd9,2019-05-22 19:34:31.774,9597.25,9600
b2ebae3f-53c6-4e65-b6c0-6750a15f96f0,2019-05-22 19:34:21.112,9534.17,9600
9ebbde19-7ad2-4e9f-a886-4cfee8a723af,2019-05-22 19:34:10.472,5474.03,5500
c6c7c08c-5b18-4053-a773-d30ae1b6dc27,2019-05-22 19:34:03.915,8865.24,8900
c55cd88c-2f55-4868-8634-ce9aa5ee9251,2019-05-22 19:33:53.954,9318.57,9400
0fcece77-80a0-4b3b-bb64-c48de2eae9d5,2019-05-22 19:33:43.552,8774.62,8800
48fc332b-e677-464e-9924-423b8ca3fe9b,2019-05-22 19:33:33.692,4970.53,5000
3a3125d5-127d-4f89-a5b5-92e664703067,2019-05-22 19:33:27.616,9533.99,9600
c3f88506-8553-402f-af61-b5e638022573,2019-05-22 19:33:16.994,9187.78,9200
aed244fe-7d4d-4538-8af7-2b1f4905a31b,2019-05-22 19:33:06.713,8026.71,8100
071e7673-4ead-4493-adc9-3bcaefb592b6,2019-05-22 19:32:57.575,7198,7200
c22fb666-4a71-4bec-b230-c0ec7881a79f,2019-05-22 19:32:49.292,9591.59,9600
ab6d177e-8c75-4535-a446-15226830394e,2019-05-22 19:32:38.572,8514,8600
5ce66e54-ea16-499e-a2db-3b7888228d89,2019-05-22 19:32:28.973,9514.33,9600
9d8fdac1-b2e2-4f1b-bd27-fa87bcf3313d,2019-05-22 19:32:18.373,9053.46,9100
67e4a0b4-91df-4399-8334-5003c10064d7,2019-05-22 19:32:08.235,6830.61,6900
149246a4-c1df-4380-9ec8-ec322e2b39b8,2019-05-22 19:32:00.314,9072.04,9100
de33e658-3533-4ea3-a398-03bd94187bb8,2019-05-22 19:31:50.154,9307.72,9400
1ce23e5e-45ef-4c27-9504-e06aeb06852b,2019-05-22 19:31:39.752,9495.13,9500
abbe8b54-2d16-4a1c-9924-e81564f17cba,2019-05-22 19:31:29.113,5773.92,5800
174cebde-5fab-4f43-b059-61c5c00991a8,2019-05-22 19:31:22.272,6798.91,6800
96ec7a1f-e683-4337-a023-399b1349b4ef,2019-05-22 19:31:14.372,4275.26,4300
71ad3291-a2eb-485d-b270-b7bc2742a6c4,2019-05-22 19:31:09.012,9264.85,9300
2557bba9-baf3-4b33-82f4-7b9780166ffd,2019-05-22 19:30:58.652,6634.76,6700
c3735afb-2f83-4198-837d-f92ebec18af2,2019-05-22 19:30:50.932,7023.25,7100
19f34629-6874-4c7d-9cd8-4142bb889962,2019-05-22 19:30:42.814,4101.65,4200
ac069e14-a0ab-479c-8ebf-fb2a9a4aaaa1,2019-05-22 19:30:37.632,7715.74,7800
a58380be-771a-449c-81d7-d8e4a3725621,2019-05-22 19:30:28.814,9598.29,9600
75646eeb-f176-46c5-9274-2b76481c08fe,2019-05-22 19:30:18.152,7309.19,7400
ca18d8a6-4902-438c-a682-069e0df7dd5c,2019-05-22 19:30:09.715,9280.4,9300
dcca9112-acd7-4490-ac57-7a6ae4153e13,2019-05-22 19:29:59.352,9036.68,9100
811f53c9-6420-4822-86e1-9f3f1e7d085f,2019-05-22 19:29:49.212,8922.25,9000
26765239-884f-484b-9a10-8399ca45450d,2019-05-22 19:29:39.196,9210.18,9300
c90e2e0a-6ee7-4b52-b3d4-c2b66c9468b5,2019-05-22 19:29:28.897,5442.17,5500
ebae86af-c946-45f1-89df-3b7bbdc854ac,2019-05-22 19:29:22.372,6215.19,6300
5afe5c71-b8c6-4063-a016-9d1c078aad80,2019-05-22 19:29:15.034,4272.9,4300
